geo_loc_name,raw_lat_lon,lat,lon,nation,state
Spain,42.39445 N 3.70348 W,42.39445,-3.70348,Spain,
Spain,42.44606 N 0.72963 E,42.44606,0.72963,Spain,
Spain,42.48763 N 3.82391 W,42.48763,-3.82391,Spain,
Spain,42.50204 N 3.85201 W,42.50204,-3.85201,Spain,
Spain,42.52725 N 6.01706 W,42.52725,-6.01706,Spain,
Spain,42.5361 N 3.19259 W,42.5361,-3.19259,Spain,
Spain,42.55349 N 1.24971 W,42.55349,-1.24971,Spain,
Spain,42.59264 N 0.16751 E,42.59264,0.16751,Spain,
Spain,42.60839 N 1.12082 E,42.60839,1.12082,Spain,
Spain,42.61871 N 5.19517 W,42.61871,-5.19517,Spain,
Spain,42.71654 N 7.09512 W,42.71654,-7.09512,Spain,
Spain,42.71957 N 1.5526 W,42.71957,-1.5526,Spain,
Spain,42.72179 N 2.88748 W,42.72179,-2.88748,Spain,
Spain,42.82474 N 1.74628 W,42.82474,-1.74628,Spain,
Spain,42.83698 N 8.49089 W,42.83698,-8.49089,Spain,
Spain,42.87645 N 8.27618 W,42.87645,-8.27618,Spain,
Spain,42.87743 N 4.81304 W,42.87743,-4.81304,Spain,
Spain,42.88791 N 4.61609 W,42.88791,-4.61609,Spain,
Spain,42.88792 N 6.84397 W,42.88792,-6.84397,Spain,
Spain,42.89438 N 3.52178 W,42.89438,-3.52178,Spain,
Spain,42.93238 N 1.91649 W,42.93238,-1.91649,Spain,
Spain,42.96244 N 5.58533 W,42.96244,-5.58533,Spain,
Spain,42.96266 N 1.00625 W,42.96266,-1.00625,Spain,
Spain,42.97971 N 8.81542 W,42.97971,-8.81542,Spain,
Spain,43.02492 N 3.50221 W,43.02492,-3.50221,Spain,
Spain,43.08514 N 4.39049 W,43.08514,-4.39049,Spain,
Spain,43.10705 N 3.5712 W,43.10705,-3.5712,Spain,
Spain,43.14691 N 8.31158 W,43.14691,-8.31158,Spain,
Spain,43.24964 N 7.63366 W,43.24964,-7.63366,Spain,
Spain,43.26152 N 7.02937 W,43.26152,-7.02937,Spain,
Spain,43.26336 N 3.3576 W,43.26336,-3.3576,Spain,
Spain,43.27763 N 6.37683 W,43.27763,-6.37683,Spain,
Spain,43.34979 N 3.80375 W,43.34979,-3.80375,Spain,
Spain,43.35929 N 2.75388 W,43.35929,-2.75388,Spain,
Spain,43.3998 N 4.99774 W,43.3998,-4.99774,Spain,
Spain,43.69981 N 7.79942 W,43.69981,-7.79942,Spain,
Spain,missing,,,,
Spain: Algarrobo (La Mayora),36.45 N 4.02 W,36.45,-4.02,,
Spain: Almeria,37.002404 N 2.450655 W,37.002404,-2.450655,Spain,
"Spain: Almeria, Tabernas Desert, Location 1",Not applicable,,,,
"Spain: Almeria, Tabernas Desert, Location 2",Not applicable,,,,
"Spain: Almeria, Tabernas Desert, Location 3",Not applicable,,,,
"Spain: Almeria, Tabernas Desert, Location 4",Not applicable,,,,
"Spain: Almeria, Tabernas Desert, Location 6",Not applicable,,,,
Spain: Andratx,39.5392 N 2.4264 E,39.5392,2.4264,Spain,
Spain: Asturias,43.23 N 4.30 W,43.23,-4.3,Spain,
"Spain: Barazon, Galicia",42.85 N 8.01999999 W,42.85,-8.01999999,Spain,
"Spain: Bargota, Navarra",42.29 N 2.18 W,42.29,-2.18,Spain,
Spain: Bossost,42.769104 N 0.707460 E,42.769104,0.70746,Spain,
"Spain: Cadiz, Alcornocales",36.53583 N 5.635556 W,36.53583,-5.635556,Spain,
"Spain: Cadiz, Alcornocales",36.38611 N 5.531111 W,36.38611,-5.531111,Spain,
"Spain: Cadiz, Alcornocales",36.1025 N 5.514722 W,36.1025,-5.514722,Spain,
"Spain: Cadiz, Alcornocales",36.07722 N 5.551389 W,36.07722,-5.551389,Spain,
"Spain: Canar, Granada",36.58 N 3.24 W,36.58,-3.24,,
"Spain: Canar, Granada",36.57 N 3.25 W,36.57,-3.25,,
"Spain: Canar, Granada",36.57 N 3.26 W,36.57,-3.26,,
"Spain: Canar, Granada",36.58 N 3.25 W,36.58,-3.25,,
"Spain: Canary Islands, Aguas Negras",28.540498 N 16.227694 W,28.540498,-16.227694,Canarias,
"Spain: Canary Islands, Barranco del Nieto",28.537660 N 16.306590 W,28.53766,-16.30659,Canarias,
"Spain: Canary Islands, Cabezo del Tejo",28.540185 N 16.223752 W,28.540185,-16.223752,Canarias,
"Spain: Canary Islands, Chinobre",28.540185 N 16.223752 W,28.540185,-16.223752,Canarias,
"Spain: Canary Islands, El Moquinal",28.536130 N 16.308424 W,28.53613,-16.308424,Canarias,
"Spain: Canary Islands, El Pijaral",28.559894 N 16.174015 W,28.559894,-16.174015,Canarias,
"Spain: Canary Islands, Monte Aguirre",28.538777 N 16.253367 W,28.538777,-16.253367,Canarias,
"Spain: Canary Islands, Ujuana",28.558084 N 16.172434 W,28.558084,-16.172434,Canarias,
"Spain: Canary Islands, Vueltas de Taganana",28.547440 N 16.214330 W,28.54744,-16.21433,Canarias,
"Spain: Canary Islands, Zapata",28.535569 N 16.296945 W,28.535569,-16.296945,Canarias,
Spain: Castilblanco de los Arroyos,37.700 N 5.983 W,37.7,-5.983,Spain,
Spain: Ciudad Real,not applicable,,,,
Spain: Coria del Ro (Sevilla),37.17 N 6.03 W,37.17,-6.03,Spain,
"Spain: Formentera, Pityuses, Balearic Islands",38.696400 N 1.453136 E,38.6964,1.453136,Spain,
Spain: Galicia,"42.328489°,  -8.352534°",,,,
Spain: Granada,37 N 3 W,37.0,-3.0,Spain,
Spain: Granada,37.183091 N 3.615633 W,37.183091,-3.615633,Spain,
Spain: Granada,37.183100 N 3.615560 W,37.1831,-3.61556,Spain,
Spain: Grazalema,missing,,,,
Spain: Hoyo de Manzanares,40.63530 N 3.90190 W,40.6353,-3.9019,Spain,
Spain: Hoyo de Manzanares,40.63590 N 3.90150 W,40.6359,-3.9015,Spain,
Spain: Huelva,37.11 N 6.54 W,37.11,-6.54,Spain,
Spain: Jaen,37.887 N 3.634 W,37.887,-3.634,Spain,
Spain: Jaen,37.888 N 3.634 W,37.888,-3.634,Spain,
Spain: La Gomera,28.12690 N 17.25860 W,28.1269,-17.2586,Canarias,
"Spain: La Gomera, Canary Islands",28.132769 N 17.276946 W,28.132769,-17.276946,Canarias,
"Spain: La Gomera, Canary Islands",28.134217 N 17.278880 W,28.134217,-17.27888,Canarias,
"Spain: La Gomera, Canary Islands",28.135041 N 17.278185 W,28.135041,-17.278185,Canarias,
Spain: La Rioja,42.22 N 2.01 W,42.22,-2.01,Spain,
Spain: Lanjaron,missing,,,,
"Spain: Lanjaron, Granada",36.96 N 3.46 W,36.96,-3.46,Spain,
"Spain: Lanjaron, Granada",36.97 N 3.46 W,36.97,-3.46,Spain,
Spain: Leon,NA,,,,
Spain: Leon,42.41 N 5.83 W,42.41,-5.83,Spain,
Spain: Madrid,40.11 N 3.17 W,40.11,-3.17,Spain,
Spain: Madrid,40.03 N 3.31 W,40.03,-3.31,Spain,
Spain: Mallorca,39.38118 N 2.38501 E,39.38118,2.38501,,
"Spain: Maria de la Salut, Majorca Island",39.64 N 3.08 E,39.64,3.08,Spain,
Spain: Murcia,37.73 N 1.42 W,37.73,-1.42,Spain,
Spain: Murcia,37.94 N 1.12 W,37.94,-1.12,Spain,
Spain: Murcia,37.76 N 0.90 W,37.76,-0.9,Spain,
Spain: Murcia,38.0650419 N 2.2673103 W,38.0650419,-2.2673103,Spain,
Spain: Murcia,38.0653511 N 2.26626 W,38.0653511,-2.26626,Spain,
Spain: Murcia,38.065675 N 2.2649511 W,38.065675,-2.2649511,Spain,
Spain: Murcia,38.0722758 N 2.2709325 W,38.0722758,-2.2709325,Spain,
Spain: Murcia,38.0726139 N 2.2711469 W,38.0726139,-2.2711469,Spain,
Spain: Murcia,38.0726728 N 2.2703744 W,38.0726728,-2.2703744,Spain,
Spain: Murcia,38.0798164 N 2.2778111 W,38.0798164,-2.2778111,Spain,
Spain: Murcia,38.0801372 N 2.2783528 W,38.0801372,-2.2783528,Spain,
Spain: Murcia,38.0807242 N 2.2774758 W,38.0807242,-2.2774758,Spain,
Spain: Murcia,37.6256828 N 0.9965839 W,37.6256828,-0.9965839,Spain,
Spain: Murcia,38.0993 N 1.0323 W,38.0993,-1.0323,Spain,
"Spain: Mutilva, Navarra",42.795663 N 1.629012 W,42.795663,-1.629012,Spain,
Spain: Navarra,42.79 N 1.63 W,42.79,-1.63,Spain,
"Spain: Northern Iberian Peninsula, Lugones, Oviedo",40.309167 N 3.658611 W,40.309167,-3.658611,Spain,
Spain: Odiel Saltmarshes,37.12 N 6.57 W,37.12,-6.57,Spain,
Spain: Ordesa,42.602807 N 0.033207 E,42.602807,0.033207,Spain,
Spain: Orusco de Tajua (Madrid),40.27090750 N 3.13514781 W,40.2709075,-3.13514781,Spain,
Spain: Orusco de Tajua (Madrid),40.27091256 N 3.13513743 W,40.27091256,-3.13513743,Spain,
Spain: Orusco de Tajua (Madrid),40.27091396 N 3.13514507 W,40.27091396,-3.13514507,Spain,
Spain: Orusco de Tajua (Madrid),40.27091481 N 3.13515292 W,40.27091481,-3.13515292,Spain,
Spain: Orusco de Tajua (Madrid),40.27091782 N 3.13512732 W,40.27091782,-3.13512732,Spain,
Spain: Orusco de Tajua (Madrid),40.27091921 N 3.13513436 W,40.27091921,-3.13513436,Spain,
Spain: Orusco de Tajua (Madrid),40.27092019 N 3.13515124 W,40.27092019,-3.13515124,Spain,
Spain: Orusco de Tajua (Madrid),40.27092029 N 3.13514297 W,40.27092029,-3.13514297,Spain,
Spain: Orusco de Tajua (Madrid),40.27092206 N 3.13515803 W,40.27092206,-3.13515803,Spain,
Spain: Orusco de Tajua (Madrid),40.27092298 N 3.13511724 W,40.27092298,-3.13511724,Spain,
Spain: Orusco de Tajua (Madrid),40.27092360 N 3.13512526 W,40.2709236,-3.13512526,Spain,
Spain: Orusco de Tajua (Madrid),40.27092518 N 3.13513276 W,40.27092518,-3.13513276,Spain,
Spain: Orusco de Tajua (Madrid),40.27092593 N 3.13514080 W,40.27092593,-3.1351408,Spain,
Spain: Orusco de Tajua (Madrid),40.27092741 N 3.13514843 W,40.27092741,-3.13514843,Spain,
Spain: Orusco de Tajua (Madrid),40.27092747 N 3.13510701 W,40.27092747,-3.13510701,Spain,
Spain: Orusco de Tajua (Madrid),40.27092934 N 3.13516423 W,40.27092934,-3.13516423,Spain,
Spain: Orusco de Tajua (Madrid),40.27092984 N 3.13512259 W,40.27092984,-3.13512259,Spain,
Spain: Orusco de Tajua (Madrid),40.27093067 N 3.13513036 W,40.27093067,-3.13513036,Spain,
Spain: Orusco de Tajua (Madrid),40.27093178 N 3.13513886 W,40.27093178,-3.13513886,Spain,
Spain: Orusco de Tajua (Madrid),40.27093264 N 3.13509729 W,40.27093264,-3.13509729,Spain,
Spain: Orusco de Tajua (Madrid),40.27093425 N 3.13515451 W,40.27093425,-3.13515451,Spain,
Spain: Orusco de Tajua (Madrid),40.27093449 N 3.13511349 W,40.27093449,-3.13511349,Spain,
Spain: Orusco de Tajua (Madrid),40.27093666 N 3.13517001 W,40.27093666,-3.13517001,Spain,
Spain: Orusco de Tajua (Madrid),40.27093760 N 3.13508714 W,40.2709376,-3.13508714,Spain,
Spain: Orusco de Tajua (Madrid),40.27093761 N 3.13512971 W,40.27093761,-3.13512971,Spain,
Spain: Orusco de Tajua (Madrid),40.27093884 N 3.13509554 W,40.27093884,-3.13509554,Spain,
Spain: Orusco de Tajua (Madrid),40.27093910 N 3.13514468 W,40.2709391,-3.13514468,Spain,
Spain: Orusco de Tajua (Madrid),40.27093989 N 3.13510413 W,40.27093989,-3.13510413,Spain,
Spain: Orusco de Tajua (Madrid),40.27094150 N 3.13511934 W,40.2709415,-3.13511934,Spain,
Spain: Orusco de Tajua (Madrid),40.27094177 N 3.13516047 W,40.27094177,-3.13516047,Spain,
Spain: Orusco de Tajua (Madrid),40.27094248 N 3.13507802 W,40.27094248,-3.13507802,Spain,
Spain: Orusco de Tajua (Madrid),40.27094325 N 3.13508588 W,40.27094325,-3.13508588,Spain,
Spain: Orusco de Tajua (Madrid),40.27094378 N 3.13513644 W,40.27094378,-3.13513644,Spain,
Spain: Orusco de Tajua (Madrid),40.27094386 N 3.13517722 W,40.27094386,-3.13517722,Spain,
Spain: Orusco de Tajua (Madrid),40.27094530 N 3.13510185 W,40.2709453,-3.13510185,Spain,
Spain: Orusco de Tajua (Madrid),40.27094542 N 3.13509312 W,40.27094542,-3.13509312,Spain,
Spain: Orusco de Tajua (Madrid),40.27094631 N 3.13515058 W,40.27094631,-3.13515058,Spain,
Spain: Orusco de Tajua (Madrid),40.27094744 N 3.13510883 W,40.27094744,-3.13510883,Spain,
Spain: Orusco de Tajua (Madrid),40.27094822 N 3.13516766 W,40.27094822,-3.13516766,Spain,
Spain: Orusco de Tajua (Madrid),40.27094943 N 3.13512485 W,40.27094943,-3.13512485,Spain,
Spain: Orusco de Tajua (Madrid),40.27094956 N 3.13517722 W,40.27094956,-3.13517722,Spain,
Spain: Orusco de Tajua (Madrid),40.27094959 N 3.13508452 W,40.27094959,-3.13508452,Spain,
Spain: Orusco de Tajua (Madrid),40.27095083 N 3.13518335 W,40.27095083,-3.13518335,Spain,
Spain: Orusco de Tajua (Madrid),40.27095120 N 3.13509152 W,40.2709512,-3.13509152,Spain,
Spain: Orusco de Tajua (Madrid),40.27095169 N 3.13514105 W,40.27095169,-3.13514105,Spain,
Spain: Orusco de Tajua (Madrid),40.27095181 N 3.13510043 W,40.27095181,-3.13510043,Spain,
Spain: Orusco de Tajua (Madrid),40.27095300 N 3.13515871 W,40.270953,-3.13515871,Spain,
Spain: Orusco de Tajua (Madrid),40.27095404 N 3.13511546 W,40.27095404,-3.13511546,Spain,
Spain: Orusco de Tajua (Madrid),40.27095442 N 3.13516629 W,40.27095442,-3.13516629,Spain,
Spain: Orusco de Tajua (Madrid),40.27095571 N 3.13517325 W,40.27095571,-3.13517325,Spain,
Spain: Orusco de Tajua (Madrid),40.27095586 N 3.13518375 W,40.27095586,-3.13518375,Spain,
Spain: Orusco de Tajua (Madrid),40.27095638 N 3.13513151 W,40.27095638,-3.13513151,Spain,
Spain: Orusco de Tajua (Madrid),40.27095776 N 3.13508896 W,40.27095776,-3.13508896,Spain,
Spain: Orusco de Tajua (Madrid),40.27095786 N 3.13519009 W,40.27095786,-3.13519009,Spain,
Spain: Orusco de Tajua (Madrid),40.27095866 N 3.13514797 W,40.27095866,-3.13514797,Spain,
Spain: Orusco de Tajua (Madrid),40.27095885 N 3.13510643 W,40.27095885,-3.13510643,Spain,
Spain: Orusco de Tajua (Madrid),40.27096064 N 3.13516444 W,40.27096064,-3.13516444,Spain,
Spain: Orusco de Tajua (Madrid),40.27096081 N 3.13517373 W,40.27096081,-3.13517373,Spain,
Spain: Orusco de Tajua (Madrid),40.27096153 N 3.13512182 W,40.27096153,-3.13512182,Spain,
Spain: Orusco de Tajua (Madrid),40.27096295 N 3.13518006 W,40.27096295,-3.13518006,Spain,
Spain: Orusco de Tajua (Madrid),40.27096374 N 3.13509681 W,40.27096374,-3.13509681,Spain,
Spain: Orusco de Tajua (Madrid),40.27096386 N 3.13513781 W,40.27096386,-3.13513781,Spain,
Spain: Orusco de Tajua (Madrid),40.27096605 N 3.13515426 W,40.27096605,-3.13515426,Spain,
Spain: Orusco de Tajua (Madrid),40.27096675 N 3.13511179 W,40.27096675,-3.13511179,Spain,
Spain: Orusco de Tajua (Madrid),40.27096792 N 3.13517054 W,40.27096792,-3.13517054,Spain,
Spain: Orusco de Tajua (Madrid),40.27096864 N 3.13512841 W,40.27096864,-3.13512841,Spain,
Spain: Orusco de Tajua (Madrid),40.27096936 N 3.13513773 W,40.27096936,-3.13513773,Spain,
Spain: Orusco de Tajua (Madrid),40.27097062 N 3.13514501 W,40.27097062,-3.13514501,Spain,
Spain: Orusco de Tajua (Madrid),40.27097151 N 3.13510192 W,40.27097151,-3.13510192,Spain,
Spain: Orusco de Tajua (Madrid),40.27097270 N 3.13516083 W,40.2709727,-3.13516083,Spain,
Spain: Orusco de Tajua (Madrid),40.27097319 N 3.13511966 W,40.27097319,-3.13511966,Spain,
Spain: Orusco de Tajua (Madrid),40.27097482 N 3.13512690 W,40.27097482,-3.1351269,Spain,
Spain: Orusco de Tajua (Madrid),40.27097586 N 3.13513500 W,40.27097586,-3.135135,Spain,
Spain: Orusco de Tajua (Madrid),40.27097713 N 3.13514317 W,40.27097713,-3.13514317,Spain,
Spain: Orusco de Tajua (Madrid),40.27097802 N 3.13515138 W,40.27097802,-3.13515138,Spain,
Spain: Orusco de Tajua (Madrid),40.27097868 N 3.13510844 W,40.27097868,-3.13510844,Spain,
Spain: Orusco de Tajua (Madrid),40.27097935 N 3.13511715 W,40.27097935,-3.13511715,Spain,
Spain: Orusco de Tajua (Madrid),40.27098015 N 3.13512649 W,40.27098015,-3.13512649,Spain,
Spain: Orusco de Tajua (Madrid),40.27098193 N 3.13513363 W,40.27098193,-3.13513363,Spain,
Spain: Orusco de Tajua (Madrid),40.27098305 N 3.13514181 W,40.27098305,-3.13514181,Spain,
Spain: Orusco de Tajua (Madrid),40.27098585 N 3.13512517 W,40.27098585,-3.13512517,Spain,
Spain: Orusco de Tajua (Madrid),40.27098586 N 3.13511505 W,40.27098586,-3.13511505,Spain,
Spain: Orusco de Tajua (Madrid),40.27098770 N 3.13513250 W,40.2709877,-3.1351325,Spain,
Spain: Orusco de Tajua (Madrid),40.27099264 N 3.13512177 W,40.27099264,-3.13512177,Spain,
Spain: Pyrenees,42.5675033 N 0.1568453 W,42.5675033,-0.1568453,Spain,
Spain: Pyrenees,42.5675103 N 0.1561786 W,42.5675103,-0.1561786,Spain,
Spain: Pyrenees,42.5677539 N 0.1552147 W,42.5677539,-0.1552147,Spain,
Spain: Pyrenees,42.5712289 N 0.1529275 W,42.5712289,-0.1529275,Spain,
Spain: Pyrenees,42.5714944 N 0.1523978 W,42.5714944,-0.1523978,Spain,
Spain: Pyrenees,42.5716483 N 0.1521578 W,42.5716483,-0.1521578,Spain,
Spain: Pyrenees,42.5757508 N 0.1476469 W,42.5757508,-0.1476469,Spain,
Spain: Pyrenees,42.5770553 N 0.1487331 W,42.5770553,-0.1487331,Spain,
Spain: Pyrenees,42.5772556 N 0.1485764 W,42.5772556,-0.1485764,Spain,
Spain: Pyrenees,42.5805928 N 0.1381692 W,42.5805928,-0.1381692,Spain,
Spain: Pyrenees,42.5808222 N 0.1371819 W,42.5808222,-0.1371819,Spain,
Spain: Pyrenees,42.5810928 N 0.1373292 W,42.5810928,-0.1373292,Spain,
Spain: Pyrenees,42.5837772 N 0.1343958 W,42.5837772,-0.1343958,Spain,
Spain: Pyrenees,42.5837853 N 0.1348331 W,42.5837853,-0.1348331,Spain,
Spain: Pyrenees,42.5838153 N 0.1342667 W,42.5838153,-0.1342667,Spain,
Spain: Pyrenees,42.5902961 N 0.1306547 W,42.5902961,-0.1306547,Spain,
Spain: Pyrenees,42.5908628 N 0.1302633 W,42.5908628,-0.1302633,Spain,
Spain: Pyrenees,42.5910733 N 0.1306167 W,42.5910733,-0.1306167,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.92 N 6.31 W,40.92,-6.31,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.93 N 6.31 W,40.93,-6.31,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.93 N 6.32 W,40.93,-6.32,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.93 N 6.33 W,40.93,-6.33,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.93 N 6.34 W,40.93,-6.34,Spain,
"Spain: Salamanca, Cubo de Don Sancho",40.95 N 6.31 W,40.95,-6.31,Spain,
"Spain: Salamanca, La Alamedilla",40.45 N 6.82 W,40.45,-6.82,Portugal,
"Spain: Salamanca, La Alamedilla",40.46 N 6.81 W,40.46,-6.81,Portugal,
"Spain: Salamanca, La Alamedilla",40.46 N 6.82 W,40.46,-6.82,Portugal,
"Spain: Salamanca, La Alamedilla",40.46 N 6.83 W,40.46,-6.83,Portugal,
"Spain: Salamanca, La Alamedilla",40.46 N 6.84 W,40.46,-6.84,Portugal,
"Spain: Salamanca, La Alamedilla",40.47 N 6.82 W,40.47,-6.82,Portugal,
"Spain: Salamanca, Linares de Riofrio",40.57 N 5.91 W,40.57,-5.91,Spain,
"Spain: Salamanca, Linares de Riofrio",40.57 N 5.92 W,40.57,-5.92,Spain,
"Spain: Salamanca, Linares de Riofrio",40.57 N 5.93 W,40.57,-5.93,Spain,
"Spain: Salamanca, Linares de Riofrio",40.57 N 5.94 W,40.57,-5.94,Spain,
"Spain: Salamanca, Linares de Riofrio",40.58 N 5.94 W,40.58,-5.94,Spain,
"Spain: Salamanca, Linares de Riofrio",40.59 N 5.94 W,40.59,-5.94,Spain,
"Spain: Salamanca, Valdelosa",41.17 N 5.74 W,41.17,-5.74,Spain,
"Spain: Salamanca, Valdelosa",41.18 N 5.73 W,41.18,-5.73,Spain,
"Spain: Salamanca, Valdelosa",41.18 N 5.74 W,41.18,-5.74,Spain,
"Spain: Salamanca, Valdelosa",41.18 N 5.75 W,41.18,-5.75,Spain,
"Spain: Salamanca, Valdelosa",41.18 N 5.76 W,41.18,-5.76,Spain,
"Spain: Salamanca, Valdelosa",41.19 N 5.74 W,41.19,-5.74,Spain,
Spain: San Martin de la Vega,40.27310 N 3.51310 W,40.2731,-3.5131,Spain,
Spain: San Martin de la Vega,40.27400 N 3.51200 W,40.274,-3.512,Spain,
"Spain: San Martin de la Vega, Madrid",40.27110 N 3.51330 W,40.2711,-3.5133,Spain,
"Spain: San Martin de la Vega, Madrid",40.27200 N 3.51370 W,40.272,-3.5137,Spain,
Spain: San Moreno,38.10 N 3.47 W,38.1,-3.47,Spain,
Spain: Santiago di Compostela,42.52 N 8.32 W,42.52,-8.32,Spain,
Spain: Sevilla,37.22 N 5.98000000 W,37.22,-5.98,Spain,
Spain: Sevilla,37.37124857 N 5.96660414 W,37.37124857,-5.96660414,Spain,
Spain: Seville,37.33861 N 6.08572 W,37.33861,-6.08572,Spain,
"Spain: Sierra Bermeja, Andalucia",36.47 N 5.20000000 W,36.47,-5.2,Spain,
Spain: Sierra Nevada,37.07 N 2.61 W,37.07,-2.61,Spain,
"Spain: Sierra de Tejeda, Almijara and Alhama Natural Park, Granada",36.9101 N 3.8647 W,36.9101,-3.8647,Spain,
Spain: Sierra de los Filabres,37.13 N 2.38 W,37.13,-2.38,Spain,
Spain: Sorbas,37.05 N 2.04 W,37.05,-2.04,Spain,
Spain: Tabernas,37.00 N 2.43 W,37.0,-2.43,Spain,
"Spain: Tabernas Desert, Almeria",37.002404 N 2.450655 W,37.002404,-2.450655,Spain,
Spain: Tenerife,28.54030 N 16.22470 W,28.5403,-16.2247,Canarias,
"Spain: Tenerife, Aguamansa",28.35860 N 16.50310 W,28.3586,-16.5031,Canarias,
"Spain: Tenerife, Anaga",28.53170 N 16.31780 W,28.5317,-16.3178,Canarias,
"Spain: Tenerife, Canary Islands",28.31 N 16.60 W,28.31,-16.6,Canarias,
"Spain: Tenerife, Montana Roja",28.02890 N 16.54500 W,28.0289,-16.545,Canarias,
"Spain: Tres Cantos, Madrid",40.593726 N 3.694562 W,40.593726,-3.694562,Spain,
Spain: county Gudar-Javalambre (Teruel),not applicable,,,,
"Spain: near Pena de Hierro, Huelva",37.729284 N 6.556527 W,37.729284,-6.556527,Spain,
"Spain: the Sierra de Tejeda, Almijara and Alhama Natural Park, Granada",36.56 N 3.51 W,36.56,-3.51,,
Spain:Agolada,42.43 N 8.01 W,42.43,-8.01,Spain,
Spain:Autol,42.24401899 N 2.00708275 W,42.24401899,-2.00708275,Spain,
Spain:Barcelona,missing,,,,
Spain:Carballo,43.12 N 8.41 W,43.12,-8.41,Spain,
Spain:Ciudad_Real,38.81623 N 4.26454 W,38.81623,-4.26454,Spain,
Spain:Ciudad_Real,38.8174 N 4.27617 W,38.8174,-4.27617,Spain,
Spain:Ciudad_Real,38.81836 N 4.27708 W,38.81836,-4.27708,Spain,
Spain:Ciudad_Real,38.81838 N 4.27666 W,38.81838,-4.27666,Spain,
Spain:Ciudad_Real,38.8185 N 4.2774 W,38.8185,-4.2774,Spain,
Spain:Ciudad_Real,38.81887 N 4.27794 W,38.81887,-4.27794,Spain,
Spain:Ciudad_Real,38.81903 N 4.27811 W,38.81903,-4.27811,Spain,
Spain:Ciudad_Real,38.81934 N 4.27583 W,38.81934,-4.27583,Spain,
Spain:Ciudad_Real,38.8194 N 4.2705 W,38.8194,-4.2705,Spain,
Spain:Ciudad_Real,38.81958 N 4.27224 W,38.81958,-4.27224,Spain,
Spain:Ciudad_Real,38.81982 N 4.27773 W,38.81982,-4.27773,Spain,
Spain:Ciudad_Real,38.81998 N 4.26944 W,38.81998,-4.26944,Spain,
Spain:Ciudad_Real,38.82009 N 4.27937 W,38.82009,-4.27937,Spain,
Spain:Ciudad_Real,38.82025 N 4.27828 W,38.82025,-4.27828,Spain,
Spain:Ciudad_Real,38.82044 N 4.27255 W,38.82044,-4.27255,Spain,
Spain:Ciudad_Real,38.82072 N 4.2755 W,38.82072,-4.2755,Spain,
Spain:Ciudad_Real,38.82077 N 4.26419 W,38.82077,-4.26419,Spain,
Spain:Ciudad_Real,38.82207 N 4.2741 W,38.82207,-4.2741,Spain,
Spain:Ciudad_Real,38.82384 N 4.2788 W,38.82384,-4.2788,Spain,
Spain:Ciudad_Real,38.82457 N 4.26554 W,38.82457,-4.26554,Spain,
Spain:Cullera,39.18 N 0.22 W,39.18,-0.22,,
Spain:Denia,38.82 N 0.16 E,38.82,0.16,Spain,
"Spain:Galicia,Lugo,Abadia da Cova winery",43.0 N 7.34 W,43.0,-7.34,Spain,
"Spain:Galicia,Pontevedra",42.14 N 8.43 W,42.14,-8.43,Spain,
"Spain:Galicia,Pontevedra",43.0 N 7.34 W,43.0,-7.34,Spain,
"Spain:Galicia,Vigo, University of Vigo",42.14 N 8.43 W,42.14,-8.43,Spain,
Spain:Maceda,42.17 N 7.37 W,42.17,-7.37,Spain,
Spain:Mondonedo,43.25 N 7.21 W,43.25,-7.21,Spain,
Spain:Tomino,42.01 N 8.44 W,42.01,-8.44,Portugal,
Spain:USA,40.46 N 3.74 W,40.46,-3.74,Spain,
Spain:Vinaros,40.46 N 0.48 E,40.46,0.48,,
"Spain:marismas del rio Piedras, Huelva",37.212 N 7.175 W,37.212,-7.175,,
Sri Lanka,7.8731 N 80.7718 E,7.8731,80.7718,Sri Lanka,
Sri Lanka: Kaltota,6.6594 N 80.8710 E,6.6594,80.871,Sri Lanka,
Sri Lanka: Sinharaja,6.41780 N 80.42360 E,6.4178,80.4236,Sri Lanka,
Sri Lanka:Sinharaja,6.41782 N 80.4237 E,6.41782,80.4237,Sri Lanka,
Sri Lanka:Sinharaja,6.42236 N 80.42462 E,6.42236,80.42462,Sri Lanka,
Sri Lanka:Sinharaja,6.42457 N 80.4155 E,6.42457,80.4155,Sri Lanka,
Sri Lanka:Sinharaja,6.42497 N 80.41758 E,6.42497,80.41758,Sri Lanka,
Sudan: Alandalos,13.75 N 32.38 E,13.75,32.38,Sudan,
Sudan: Alsobahi,13.79 N 32.35 E,13.79,32.35,Sudan,
Sudan: Khartoum,Not collected,,,,
Sudan: Khartoum,15.6767 N 32.5283 E,15.6767,32.5283,Sudan,
Sudan: Khartoum,15.5544 N 32.6718 E,15.5544,32.6718,Sudan,
Sudan: Khartoum,15.5548 N 32.6718 E,15.5548,32.6718,Sudan,
Sudan: Khartoum,15.5548 N 32.6719 E,15.5548,32.6719,Sudan,
Sudan: Khartoum,15.5589 N 32.6726 E,15.5589,32.6726,Sudan,
Sudan: Khartoum,15.5591 N 32.6726 E,15.5591,32.6726,Sudan,
