enum	permissible_values	suspect	single	source
door_water_mold_enum	no presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
door_water_mold_enum	presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
shad_dev_water_mold_enum	no presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
shad_dev_water_mold_enum	presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wall_water_mold_enum	no presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
wall_water_mold_enum	presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_water_mold_enum	no presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_water_mold_enum	presence of mold visible	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_cool_type_enum	forced air system	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_cool_type_enum	heat pump	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_cool_type_enum	radiant system	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_cool_type_enum	steam forced heat	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
heat_cool_type_enum	wood stove	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_line_enum	green	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_line_enum	orange	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_line_enum	red	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_type_enum	fixed window	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_type_enum	horizontal sash window	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
window_type_enum	single-hung sash window	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_stat_loc_enum	forest hills	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_stat_loc_enum	riverside	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_stat_loc_enum	south station above ground	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_stat_loc_enum	south station amtrak	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
train_stat_loc_enum	south station underground	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
season_use_enum	Fall	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
season_use_enum	Spring	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
season_use_enum	Summer	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
season_use_enum	Winter	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	boat	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	bus	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	car	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	carriage	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	coach	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	elevator	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	escalator	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	subway	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
mech_struc_enum	train	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
profile_position_enum	backslope	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
profile_position_enum	footslope	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
profile_position_enum	shoulder	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
profile_position_enum	summit	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
profile_position_enum	toeslope	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	bamboo	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	carpet	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	clear finish	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	concrete	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	cork	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	laminate wood	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	lineoleum	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	none;specify unfinished	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	paint	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	rug	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	sealed	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	sheet vinyl	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	stone	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	terrazo	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	tile	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	vinyl composition tile	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
floor_finish_mat_enum	wood strip or parquet	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sr_kerog_type_enum	Type I	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sr_kerog_type_enum	Type II	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sr_kerog_type_enum	Type III	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sr_kerog_type_enum	Type IV	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
sr_kerog_type_enum	other	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
space_typ_state_enum	typically occupied	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
space_typ_state_enum	typically unoccupied	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
built_struc_set_enum	rural	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
built_struc_set_enum	urban	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
building_setting_enum	exurban	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
building_setting_enum	rural	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
building_setting_enum	suburban	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
building_setting_enum	urban	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	excessively drained	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	moderately well	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	poorly	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	somewhat poorly	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	very poorly	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
drainage_class_enum	well	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Dump Flood	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Gas Injection	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Not Applicable	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Polymer Addition	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Surfactant Addition	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Wag Immiscible Injection	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	Water Injection	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
add_recov_method_enum	other;{timestamp}	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	drilling rig	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	other	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	separator	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	storage tank	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	test well	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	well	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_collect_point_enum	wellhead	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ceil_struc_enum	concrete	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ceil_struc_enum	wood frame	False	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
smoker_enum	{boolean}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hysterectomy_enum	{boolean}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
twin_sibling_enum	{boolean}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
medic_hist_perform_enum	{boolean}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_complt_stat_enum	lost to follow up	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_complt_stat_enum	non-compliance	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_complt_stat_enum	other-specify	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
study_complt_stat_enum	{boolean};adverse event	True	False	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_hiv_stat_enum	{boolean};{boolean}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
weight_loss_3_month_enum	{boolean};{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diet_last_six_month_enum	{boolean};{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pet_farm_animal_enum	{boolean};{text}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
host_of_host_gravid_enum	{boolean};{timestamp}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
time_last_toothbrush_enum	{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
time_since_last_wash_enum	{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_time_enum	{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
cons_food_stor_dur_enum	{duration}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_time_out_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
occup_density_samp_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
surf_moisture_ph_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
typ_occup_density_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
avg_occup_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
root_med_ph_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
timepoint_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
ferm_ph_enum	{float}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
samp_loc_corr_rate_enum	{float} - {float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hcr_temp_enum	{float} - {float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
hcr_pressure_enum	{float} - {float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
animal_am_dur_enum	{float} {day}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
barometric_press_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
carb_dioxide_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
carb_monoxide_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
methane_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_nitro_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
oxygen_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_iron_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tot_phosp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_oxygen_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
tan_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
rel_air_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
abs_air_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
surf_humidity_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
surf_temp_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
pour_point_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
surf_moisture_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
dew_point_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
glucosidase_act_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
diss_iron_enum	{float} {unit}	True	True	MIxS_6_term_updates_MIxS6_packages-Final_clean_slotdefs_non_conflicting_shared
